"29b3f4a30dea6688d4c289c9672cb996","1-ddfdec8050c7ef4dc694eeeda6c4625e","2013-01-11 22:03:00",+4.07033460000000E+001,-7.40144200000000E+001,"A93D1F7F8998FFB75EEF477EB6077516","68BC16A99E915E44ADA7E639B4DD5F59",2,"2013-01-11 21:48:00",+4.06760670000000E+001,-7.39810790000000E+001,1,,+4.08000000000000E+000,900,"VTS"
"2a80cfaa425dcec0861e02ae44354500","1-b72234b58a7b0018a1ec5d2ea0797e32","2013-01-11 04:28:00",+4.08190960000000E+001,-7.39467470000000E+001,"64CE1B03FDE343BB8DFB512123A525A4","60150AA39B2F654ED6F0C3AF8174A48A",1,"2013-01-11 04:07:00",+4.07280540000000E+001,-7.40020370000000E+001,1,,+8.53000000000000E+000,1260,"CMT"
"29b3f4a30dea6688d4c289c96758d87e","1-387ec30eac5abda89d2abefdf947b2c1","2013-01-11 22:02:00",+4.07277180000000E+001,-7.39942860000000E+001,"2D73B0C44F1699C67AB8AE322433BDB7","6F907BC9A85B7034C8418A24A0A75489",5,"2013-01-11 21:46:00",+4.07577480000000E+001,-7.39649810000000E+001,1,,+3.01000000000000E+000,960,"VTS"
"2a80cfaa425dcec0861e02ae446226e4","1-aa8b16d6ae44ad906a46cc6581ffea50","2013-01-11 10:03:00",+4.07643050000000E+001,-7.39544600000000E+001,"E90018250F0A009433F03BD1E4A4CE53","1AFFD48CC07161DA651625B562FE4D06",5,"2013-01-11 09:44:00",+4.07308080000000E+001,-7.39928280000000E+001,1,,+3.64000000000000E+000,1140,"CMT"
"29b3f4a30dea6688d4c289c9675a019c","1-dc8295eae03262a84370b8a6450eb38e","2013-01-11 22:02:00",+4.07294460000000E+001,-7.39777980000000E+001,"A4905117273C479965F469A85DE2363D","8BF138EA0CF6FF83587993BECA6D6D59",1,"2013-01-11 21:48:00",+4.07672460000000E+001,-7.39845350000000E+001,1,,+3.69000000000000E+000,840,"VTS"
"0ba1d5e3cc0d075c6513a0a1a2d2d2c8","1-b004c36cb212e5a8399591ed9bf1ab16","2013-01-11 10:22:00",+4.08002430000000E+001,-7.39653780000000E+001,"3CEA0E36D984553348CA536F07CA7617","23A8ED0AAA1936A28C652B80903B42FB",2,"2013-01-11 10:01:00",+4.07487490000000E+001,-7.39966050000000E+001,1,,+4.38000000000000E+000,1260,"VTS"
"29b3f4a30dea6688d4c289c9675d2b2e","1-e5d974cc18ee010bdadc938f429ea4b0","2013-01-11 12:35:00",+4.08235400000000E+001,-7.39494090000000E+001,"57749B2DA60E2F46512AFAAFD8C116BC","42BC02EC8FC9719B5B8075C3029B9EE9",1,"2013-01-11 12:22:00",+4.08421130000000E+001,-7.39392850000000E+001,1,,+2.41000000000000E+000,780,"CMT"
"2a80cfaa425dcec0861e02ae4463fd7f","1-0874f169553c33569e767caf2b3214a3","2013-01-11 20:28:00",+4.07467160000000E+001,-7.39899370000000E+001,"0DF63DB5EFE70702BFDD877770B21604","EB49CE1B3661EF6100CF9EA1B860932E",3,"2013-01-11 20:13:00",+4.07285690000000E+001,-7.39755940000000E+001,1,,+1.92000000000000E+000,900,"VTS"
"0ba1d5e3cc0d075c6513a0a1a2d6b221","1-4c86f2988613a685795e8bd753390d29","2013-01-11 12:51:00",+4.07886810000000E+001,-7.39467320000000E+001,"5F18C262C656CCDE401E240C849DAE61","DDE6F0B0832FA5CCE8491924E360FB45",1,"2013-01-11 12:36:00",+4.07450220000000E+001,-7.39784390000000E+001,1,,+3.56000000000000E+000,900,"VTS"
"2a80cfaa425dcec0861e02ae4465114a","1-864e1450f7d337140c245f85ef6972c6","2013-01-11 07:56:00",+4.07648770000000E+001,-7.39683230000000E+001,"518F5695F2D22A0E2316C74649787AC5","67D7E407C25038B0CDDE600BD2F5244F",2,"2013-01-11 07:24:00",+4.08301930000000E+001,-7.39278640000000E+001,1,,+3.80000000000000E+000,1920,"CMT"
"29b3f4a30dea6688d4c289c9675eb2d1","1-72855d2a3183aab69cf8a5e1bddc7ff6","2013-01-11 12:37:00",+4.07401890000000E+001,-7.39973980000000E+001,"7F75B417BAE84208E28E16488B49899A","2D84EC6CD02550324CD938375C843D60",1,"2013-01-11 12:20:00",+4.07550700000000E+001,-7.39746400000000E+001,1,,+2.05000000000000E+000,1020,"VTS"
"0ba1d5e3cc0d075c6513a0a1a2d72123","1-d210cffa57419d8cabd26c5050a66f24","2013-01-11 12:52:00",+4.08237380000000E+001,-7.39073940000000E+001,"F7BC5A38EDE03DC655A83B3402694084","8598F674FC21BEE23203A26EFB5E6BDC",4,"2013-01-11 12:34:00",+4.07772450000000E+001,-7.39460750000000E+001,1,,+4.50000000000000E+000,1080,"VTS"
"c8ff1e7cd7d01fcd4f20cc17ec8e9bfd","1-a6e8d75bb76c4ee92a856cdbcea60481","2013-11-26 00:41:51",+4.07749790000000E+001,-7.39040990000000E+001,"B5F509B294730AF3A47ECA458020C66B","B4728ACD1246C92603F266AB9FB9F021",1,"2013-11-26 00:19:00",+4.06743890000000E+001,-7.39506150000000E+001,1,"N",+1.06000000000000E+001,1370,"CMT"
"c7383a629989644afd04861c56616424","1-375ccd7c642c848396899de09205557d","2013-11-26 12:29:46",+4.07683330000000E+001,-7.38616260000000E+001,"149E15C830C18CCB2ABC9EC0089E9944","BBC31EB1C60B35DC8DCA5EF4FDA851C9",1,"2013-11-26 12:05:39",+4.07296030000000E+001,-7.39868320000000E+001,1,"N",+1.06000000000000E+001,1446,"CMT"
"1a80afd6baa69925f458a54bd241477b","1-5be6dabf0b89fc755065d2e4158ea26e","2013-11-26 12:22:55",+4.07604370000000E+001,-7.39711070000000E+001,"EAD81ABA2D1A0B70F6D58DB63790BF39","D1E024C707FEC9E0A6FE3248962767A4",5,"2013-11-26 12:02:36",+4.07739260000000E+001,-7.39487380000000E+001,1,"N",+2.30000000000000E+000,1219,"CMT"
"f60fac962fedd6e7d8d996882dc7ccc3","1-78513c06269049834aa1bc97135e97d5","2013-02-11 10:30:51",+4.07419740000000E+001,-7.39783550000000E+001,"F6D4DBD5FFDDEDB8351FFDC3DD7D25D0","59D75B2BAF32E53A65D3E69A666C9AC6",1,"2013-02-11 10:12:00",+4.07111130000000E+001,-7.40160750000000E+001,1,"N",+5.70000000000000E+000,1130,"CMT"
"c635d7759ccce57b894174320517c7e2","1-0a88ce85e818134fbb19cc1460387890","2013-02-11 17:05:51",+4.07543750000000E+001,-7.39926380000000E+001,"62B072D9BA3C5BFB431EA2C20723A33A","D886C7DC412D236CF1797D4B5BC90DDB",2,"2013-02-11 16:47:40",+4.07452770000000E+001,-7.39868090000000E+001,1,"N",+1.00000000000000E+000,1091,"CMT"
"838486e993359674c65e2d3832f85182","1-5458764c5ab4336819a09c82b427c4db","2013-02-09 19:10:00",+4.07570230000000E+001,-7.39668500000000E+001,"0DA8061CFDC140FC604997506DA02114","D963CBA95EBF390B8ED932C3ACBBCE6D",1,"2013-02-09 18:55:00",+4.07747840000000E+001,-7.39806820000000E+001,1,,+1.99000000000000E+000,900,"VTS"
"8b1b824ec8966c2fca693808f0542181","1-9d8300910f491e9c48995a95052df6e8","2013-02-09 01:31:00",+4.08203160000000E+001,-7.39547960000000E+001,"5C8EA7E7A3C69F25ECBB516879FDA69C","9A5DBE61B9AADF373F1C8B16E4368B60",2,"2013-02-09 01:18:00",+4.07951740000000E+001,-7.39732130000000E+001,1,,+2.62000000000000E+000,780,"VTS"
"c635d7759ccce57b89417432052af020","1-87d72b8d964c0bc4804c9ef14ac1a72f","2013-02-11 17:06:02",+4.07483060000000E+001,-7.39885030000000E+001,"47E3BB27C9CD8B519C8B29E92F4386C6","E22AB8679FCC7FBCB81BE56FD5BB2C3C",1,"2013-02-11 16:52:48",+4.07622340000000E+001,-7.39731220000000E+001,1,"N",+1.80000000000000E+000,793,"CMT"
"edb7fcf9929620595db7c09e88eea27c","1-d8fa23c1a0f40454449e423d8eeca8e6","2013-02-11 13:31:29",+4.07096290000000E+001,-7.40087890000000E+001,"6158E55D09DE52F3150ADCB14F36EEE7","DAA2A7CD61FA15E2AEE1D8641E3FF50A",3,"2013-02-11 13:13:15",+4.07389830000000E+001,-7.39803390000000E+001,1,"N",+3.00000000000000E+000,1093,"CMT"
"8443fc6694b4c22d0baaad5a7102873c","1-41148584cfbbd63150ee75481ab8d660","2013-02-09 01:27:00",+4.07402460000000E+001,-7.39489060000000E+001,"7616696C28B9E04EBF3BC74FB6F51262","CD7B02776E69483397952DC5E1F44DFE",1,"2013-02-09 01:07:00",+4.07442700000000E+001,-7.39550780000000E+001,1,,+9.90000000000000E-001,1200,"VTS"
"a3ec95b0ee276854c53c7fd1cd68c100","1-58e88f019ebb761358d6fc788c6e7d27","2013-02-09 18:55:00",+4.07827910000000E+001,-7.39713820000000E+001,"C2F43609B9327AB4ED0389830133D86C","38430A1E8F71F05EA3170738409CFBA5",5,"2013-02-09 18:39:00",+4.07450640000000E+001,-7.39945980000000E+001,1,,+3.96000000000000E+000,960,"VTS"
"c635d7759ccce57b89417432053b56f7","1-7e52405dfb77c1bed34345d3930a8d7b","2013-02-11 09:37:17",+4.07043080000000E+001,-7.40114140000000E+001,"06C797C8080F603EE1E503F5332446F1","DDA984059689DE7149D7ADB1D88CD556",1,"2013-02-11 09:21:17",+4.07503170000000E+001,-7.39724270000000E+001,1,"N",+5.00000000000000E+000,959,"CMT"
"c7a046238400159b6d2f7dbbcef47476","1-0c1ee3b965deacb37372a560b841b050","2013-11-26 14:47:13",+4.07297550000000E+001,-7.39929810000000E+001,"0E498C39B5C7841995218F4DA021840D","7BAE537DCF7B063A39B9F8AB609F8E1C",3,"2013-11-26 14:29:49",+4.07316130000000E+001,-7.39852370000000E+001,1,"N",+2.40000000000000E+000,1043,"CMT"
"c4e32ba7732aad01f587fb8ba2146489","1-6819050fdb61422fa37592a3b11cb904","2013-11-26 15:08:00",+4.07540020000000E+001,-7.39893260000000E+001,"F1B39F51789365070C131527BE3F3D45","6FD0A491CD9411FC9E8A7632526E86B6",1,"2013-11-26 14:55:00",+4.07452130000000E+001,-7.39986110000000E+001,1,,+9.00000000000000E-001,780,"VTS"
"c82c209a82326daf28a160e30d573556","1-a5e27bba289ef7f7984edbe8d5b79728","2013-11-26 22:17:50",+4.07583920000000E+001,-7.39901500000000E+001,"5A44E76340D15F554A31DFB7B0427D3E","A9509245EB43F84F2F4DAD81A118E118",2,"2013-11-26 22:05:01",+4.07713890000000E+001,-7.39823070000000E+001,1,"N",+1.30000000000000E+000,769,"CMT"
"c82c209a82326daf28a160e30d8e3f59","1-c4d7f68c515c9fa5202733f7d4fdb603","2013-11-26 09:37:00",+4.07634010000000E+001,-7.39696350000000E+001,"185A665B939DDCABF8F798E23C8E3941","6F02BAF06FEE31BD6AEE4A7FBD84D680",1,"2013-11-26 09:15:00",+4.07089770000000E+001,-7.40173420000000E+001,1,,+7.19000000000000E+000,1320,"VTS"
"c4e32ba7732aad01f587fb8ba2c1d031","1-589d08415653923eaf645faa7b259138","2013-11-26 02:19:00",+4.08207360000000E+001,-7.39399410000000E+001,"52169A073CB4E5B1DB22045E075AF851","6B22AE697469CEA3DB866376A918349A",2,"2013-11-26 01:54:00",+4.07363010000000E+001,-7.39909820000000E+001,1,,+8.84000000000000E+000,1500,"CMT"
"d5ad210cf5883625c8e7b2c4c087ae97","1-1499c59c863f54660684d44ca1ae14b1","2013-11-26 19:49:09",+4.07964970000000E+001,-7.39385830000000E+001,"401A08E20517AF98A5A2DC72E684E803","7AAE4C25B0B7C30FF131643D298A9130",1,"2013-11-26 19:01:34",+4.07467770000000E+001,-7.39900820000000E+001,1,"N",+5.70000000000000E+000,2855,"CMT"
"c7a046238400159b6d2f7dbbce76a55a","1-251e553dd840296c5f4c89f7a24bdc67","2013-11-26 15:46:53",+4.07815360000000E+001,-7.39810410000000E+001,"DEB3CA92C327A5EEE5355FCC61DD0800","0AD9AEDF8965687A1B8AE575EDD96774",1,"2013-11-26 15:26:55",+4.07633510000000E+001,-7.39704510000000E+001,1,"N",+2.80000000000000E+000,1198,"CMT"
"cf56894cd0bedc202dbdd97351b8f4cc","1-f58fda287b6413bd4aed319125ade266","2013-11-26 08:28:07",+4.07481690000000E+001,-7.40039520000000E+001,"ABA6223933ED3C6761DBA50C8834D86C","35F0522181AE560EC9817B4B12B60EEE",2,"2013-11-26 08:15:06",+4.07290840000000E+001,-7.39937820000000E+001,1,"N",+2.10000000000000E+000,781,"VTS"
"d69cabb64495eeae8d0c5b48a17228b1","1-8108d2596e2efa0af52b1cefa3cbac7a","2013-11-26 21:27:00",+4.07863350000000E+001,-7.39518430000000E+001,"4B94926C49CCB63F5F693B1932B24A98","3B8B4D7BBE18E91921FA6C7B82FECD4A",4,"2013-11-26 21:12:00",+4.07645870000000E+001,-7.39774480000000E+001,1,,+2.85000000000000E+000,900,"VTS"
"d69cabb64495eeae8d0c5b48a172cefe","1-f230aa1aa74cd11271d31d277a70034b","2013-11-26 10:46:00",+4.07539670000000E+001,-7.39718400000000E+001,"85195BA7D5F2A6380E66C3A8482C6D58","4831383F7FDD5D0DFA715D124BB92BEB",1,"2013-11-26 10:31:00",+4.07594600000000E+001,-7.39955670000000E+001,1,,+1.52000000000000E+000,900,"CMT"
"d148df63a78ad3422beefd8171264a05","1-086191194cfa3acf24a3f76a7ee7ebc8","2013-11-26 07:53:45",+4.07215420000000E+001,-7.39836120000000E+001,"1E242FE94709DE84CED8759C549820DD","E2592DA19DD99FEB2E1A3EDA98A0F36D",1,"2013-11-26 07:32:31",+4.07031900000000E+001,-7.39895780000000E+001,1,"N",+4.00000000000000E+000,1273,"CMT"
"8783f8d258eeb52c4856cee4aeb945b6","1-6262cf154b25d4a2e2fa937f213d5aeb","2013-11-26 00:21:12",+4.07134250000000E+001,-7.39561610000000E+001,"EE73A4418E6E000EC384ED64DFBF7A30","F05FC1F8702EBA4A670E52D48D363F14",3,"2013-11-26 00:01:26",+4.07614900000000E+001,-7.39867020000000E+001,1,"N",+5.40000000000000E+000,1185,"VTS"
"5b6168e8c48445dba0b4c09500d8595f","1-ccd1109992438e166596304f85aebdfc","2013-01-11 13:47:10",+4.08140680000000E+001,-7.39525600000000E+001,"E07967B267A045FD4CB40FE72C76403A","E8260A241D62ECC156ECB8AD607E1E6B",3,"2013-01-11 13:34:22",+4.07898710000000E+001,-7.39523390000000E+001,1,"N",+2.30000000000000E+000,768,"CMT"
"5b6168e8c48445dba0b4c09500d8b8a0","1-f61c3e2b6419b12c7e14f36c743bac3f","2013-01-11 11:21:36",+4.07572360000000E+001,-7.39756320000000E+001,"9F129AB93B1551856B390F284853FE87","BCDEAD3783CF34DA6D85762CECDA81FE",1,"2013-01-11 11:08:07",+4.07324560000000E+001,-7.39816440000000E+001,1,"N",+2.10000000000000E+000,809,"CMT"
"5b6168e8c48445dba0b4c09500db716d","1-2666e7a163e91d133ae16e76afcdb2ce","2013-01-11 09:03:48",+4.07668760000000E+001,-7.39535680000000E+001,"F97423A98C066BEDD43C71C419801799","EDFBA9599DD988A0981754A9E5A54CCD",1,"2013-01-11 08:49:32",+4.07617680000000E+001,-7.39680560000000E+001,1,"N",+1.10000000000000E+000,856,"VTS"
"5b6168e8c48445dba0b4c095007b3e02","1-3d12a14bd063414874310e9367252a65","2013-01-11 13:26:56",+4.07424200000000E+001,-7.40043790000000E+001,"A9130ED9D0C01A47F9A1AFFA7E4C878F","18D226BF7FFEE1775B8117A9704191C2",2,"2013-01-11 13:12:06",+4.07137180000000E+001,-7.40092390000000E+001,1,"N",+2.20000000000000E+000,890,"CMT"
"3e8a6d8a7346b80d525ad6a947837d7e","1-f2b9e59d0f3c6dee2481516b702e2121","2013-11-26 09:53:41",+4.07663350000000E+001,-7.39651640000000E+001,"257A3B3A94D96F0D41F2A38FAA29DCAB","9EFA1C0B0159DD4ABEDE3A4128A15486",1,"2013-11-26 09:33:57",+4.07314450000000E+001,-7.39824750000000E+001,1,"N",+1.40000000000000E+000,1184,"VTS"
"396c4b4c9d13de48a2b18229617a298f","1-23aad94bb47f08d09054d6e3d17ff0ea","2013-11-26 21:42:00",+4.07647170000000E+001,-7.39881520000000E+001,"838AA6D075CC7C5B9EED4C3177194358","1E6D1F80AF2D6D7ABEBD2498C3D40669",3,"2013-11-26 21:28:00",+4.07812310000000E+001,-7.39574360000000E+001,1,,+2.69000000000000E+000,840,"VTS"
"3c3e476b6eeb5782850b298cc0e14dbd","1-7babe87d2c59eaf5b7877b84a616550e","2013-11-26 07:41:00",+4.07743420000000E+001,-7.38726730000000E+001,"174F00FEDED4FC7517931A15F73D7DB3","205CCC9B84F0BCA91B461CC53E27BB71",1,"2013-11-26 07:18:00",+4.07556720000000E+001,-7.39815980000000E+001,1,,+1.09400000000000E+001,1380,"VTS"
"1720993757c4537a8a8b0af0cad9fd76","1-c7fb18920490f02ef347934117f8c551","2013-11-26 13:03:00",+0.00000000000000E+000,+0.00000000000000E+000,"4136C243ABF261590D124F2838A55669","D6892CBB7611985DC3EFB6239BB35E74",2,"2013-11-26 12:46:00",+0.00000000000000E+000,+0.00000000000000E+000,1,,+2.40000000000000E+000,1020,"CMT"
"3c3e476b6eeb5782850b298cc0ff6682","1-309e985273f7593bce87234269c2b6ee","2013-11-26 01:31:00",+4.08687480000000E+001,-7.39211730000000E+001,"9046E14BF19F615CA2F69F3155ED63DA","03BEA0DB03A589C5C77BD4152A2F4396",6,"2013-11-26 01:09:00",+4.07517240000000E+001,-7.40036470000000E+001,1,,+9.99000000000000E+000,1320,"VTS"
"36ee7b717fe7e6ac2ab51347da0c119d","1-c019556ce0ff3709a0f8a6c394dd11aa","2013-11-26 13:17:00",+4.07491910000000E+001,-7.39918370000000E+001,"29072E7A80B6B4E108AD82B4779D2234","8EC82124F974FC1FD2EECA55DECBDBAD",1,"2013-11-26 12:43:00",+4.07593500000000E+001,-7.39767680000000E+001,1,,+2.08000000000000E+000,2040,"VTS"
"184b2ec14d00fa3307bc44ce120fdbe0","1-40e9b901499132ddfd08b583afdb11bc","2013-11-26 23:02:00",+4.07710300000000E+001,-7.39498900000000E+001,"C4797F9008D4345B41B60906F5FCD5D3","A87E2C633EEB9BCF863389CCE1C6D8F9",1,"2013-11-26 22:48:00",+4.07239910000000E+001,-7.39824830000000E+001,1,,+4.05000000000000E+000,840,"CMT"
"374850314ed9b0994ecccc31f1830e6e","1-d26274c0b1c253944f730221b5e1caa9","2013-11-26 20:09:38",+4.07217900000000E+001,-7.39580230000000E+001,"338DC39BA309B2AA21927723E878CDD4","0971349D565465592780C908957EE890",1,"2013-11-26 19:27:02",+4.07643320000000E+001,-7.39820560000000E+001,1,"N",+6.90000000000000E+000,2556,"CMT"
"6495aa37b4e5c16211fec279dd4a261c","1-de77c1a6ff526942b0f51f22b0fcb0d0","2013-11-26 10:51:00",+4.07262540000000E+001,-7.39952550000000E+001,"DA5C20E6B3A7B316FFBA30D39D8D5E10","B5EB446D51AF2B3A8EC944B015D202FA",1,"2013-11-26 10:22:00",+4.07977490000000E+001,-7.39696880000000E+001,1,,+6.84000000000000E+000,1740,"VTS"
"1840dccc97d17732ee220f20ffb8edbf","1-9be0ac4cb9ec233dcab11b6fb2b1ad8e","2013-11-26 07:57:00",+4.07576330000000E+001,-7.39740220000000E+001,"6F0834B4E7495FB4D11A154D935BD858","22A40B4080862C7FAC42341CB260B99A",1,"2013-11-26 07:39:00",+4.07216220000000E+001,-7.40082090000000E+001,1,,+3.83000000000000E+000,1080,"VTS"
